Donor_ID,Event_Name,Attendance_Date
341790,Alumni Baseball Game,2023-03-03
927023,Family Weekend Mixer,2024-02-03
735905,New Parent BBQ,2023-10-05
197760,Alumni Baseball Game,2022-05-08
887933,Alumni Reunion,2016-05-09
887933,Alumni Happy Hour Mixer,2020-12-19
887933,Alumni Baseball Game,2025-06-27
581247,Alumni Happy Hour Mixer,2024-01-26
532538,Speaker Spotlight,2024-12-03
495554,Alumni Reunion,2015-05-08
216973,Alumni Baseball Game,2016-01-25
616462,Alumni Happy Hour Mixer,2023-01-20
484846,Alumni Happy Hour Mixer,2021-04-27
976751,Alumni Baseball Game,2023-04-11
819249,Alumni Reunion,2019-02-26
250552,Family Weekend Mixer,2024-05-26
288464,Speaker Spotlight,2024-05-08
219101,Alumni Reunion,2022-02-09
799951,Alumni Reunion,2024-04-20
883955,New Parent BBQ,2023-03-03
477741,Campus Tour,2023-08-18
617934,Alumni Happy Hour Mixer,2024-01-24
399518,Family Weekend Mixer,2016-10-26
780306,Alumni Happy Hour Mixer,2021-12-02
230989,Faculty Meet and Greet,2021-12-06
525679,Faculty Meet and Greet,2019-02-12
652940,Holiday Mixer,2025-01-20
516806,Alumni Happy Hour Mixer,2023-01-11
516806,Family Weekend Mixer,2024-02-04
566588,Alumni Happy Hour Mixer,2023-08-16
664975,Speaker Spotlight,2022-11-19
679885,Family Weekend Mixer,2018-04-28
106135,Family Weekend Mixer,2017-05-25
464855,Alumni Happy Hour Mixer,2018-03-08
845409,Campus Tour,2023-12-18
665699,Alumni Baseball Game,2022-02-10
218798,Family Weekend Mixer,2022-03-10
753435,Alumni Happy Hour Mixer,2022-10-21
120192,Family Weekend Mixer,2024-07-19
804902,Alumni Reunion,2024-09-09
329654,Family Weekend Mixer,2024-10-02
571870,Alumni Reunion,2022-03-13
702550,Alumni Reunion,2016-04-08
159574,Family Weekend Mixer,2022-01-07
240400,Alumni Reunion,2022-03-12
169562,Family Weekend Mixer,2018-04-14
328308,Alumni Happy Hour Mixer,2023-05-06
328308,Family Weekend Mixer,2025-05-18
585696,Family Weekend Mixer,2020-09-12
474956,Alumni Reunion,2024-01-10
125457,Alumni Reunion,2021-10-21
131949,Family Weekend Mixer,2019-06-07
713735,Alumni Reunion,2025-05-07
842079,Family Weekend Mixer,2022-02-07
842079,Holiday Mixer,2023-11-28
370212,Family Weekend Mixer,2025-04-20
293052,Alumni Reunion,2018-02-06
125432,Faculty Meet and Greet,2024-02-19
433779,Alumni Reunion,2015-05-12
433779,Faculty Meet and Greet,2020-11-25
911797,New Parent BBQ,2024-11-13
339203,Alumni Baseball Game,2024-02-11
864242,Alumni Happy Hour Mixer,2025-06-16
483920,Alumni Happy Hour Mixer,2019-05-04
687207,Alumni Happy Hour Mixer,2019-11-20
384878,Speaker Spotlight,2017-04-04
904064,Alumni Happy Hour Mixer,2021-10-26
263789,Family Weekend Mixer,2019-12-24
584362,Family Weekend Mixer,2023-06-09
447442,Alumni Happy Hour Mixer,2017-10-02
275926,Alumni Reunion,2020-09-01
110292,Family Weekend Mixer,2024-01-19
836757,Family Weekend Mixer,2025-08-06
659292,Alumni Baseball Game,2019-02-20
332775,Alumni Reunion,2022-03-23
317898,Family Weekend Mixer,2023-06-20
380655,Alumni Happy Hour Mixer,2020-07-04
150953,Family Weekend Mixer,2022-01-05
224710,Family Weekend Mixer,2015-02-03
318298,Alumni Baseball Game,2022-12-01
113015,Alumni Happy Hour Mixer,2025-06-14
396325,Alumni Baseball Game,2016-10-16
945825,Alumni Baseball Game,2025-05-07
321049,Alumni Happy Hour Mixer,2025-06-20
432966,Campus Tour,2025-03-27
712446,New Parent BBQ,2020-11-15
712446,Family Weekend Mixer,2022-12-04
431129,New Parent BBQ,2024-08-25
718595,New Parent BBQ,2025-02-21
473841,Alumni Baseball Game,2024-12-09
168887,Family Weekend Mixer,2020-10-15
923854,Alumni Reunion,2024-07-27
710342,Alumni Reunion,2024-11-20
877568,Alumni Reunion,2019-03-28
930032,Alumni Reunion,2023-07-20
877897,Family Weekend Mixer,2023-06-26
136394,Alumni Reunion,2020-05-25
136394,Alumni Baseball Game,2016-01-27
190823,Alumni Happy Hour Mixer,2023-12-21
458848,Alumni Happy Hour Mixer,2022-05-19
182731,Alumni Baseball Game,2023-02-05
800741,Alumni Happy Hour Mixer,2024-06-26
309995,Alumni Happy Hour Mixer,2024-02-04
609418,Family Weekend Mixer,2024-02-27
364586,Alumni Happy Hour Mixer,2023-08-26
251936,Alumni Happy Hour Mixer,2017-03-26
119658,Alumni Reunion,2021-10-12
516099,Alumni Happy Hour Mixer,2025-04-07
942797,Alumni Baseball Game,2025-06-28
950611,Family Weekend Mixer,2023-07-03
943944,Alumni Baseball Game,2017-04-14
943944,Family Weekend Mixer,2022-02-03
354931,Alumni Baseball Game,2017-11-25
678618,Alumni Happy Hour Mixer,2023-01-01
693678,Alumni Happy Hour Mixer,2025-06-09
693678,Family Weekend Mixer,2024-10-11
310887,Alumni Baseball Game,2025-03-07
712659,Alumni Reunion,2024-05-15
163272,Alumni Reunion,2021-05-07
591885,Family Weekend Mixer,2025-02-28
593415,Alumni Reunion,2025-06-11
593415,Alumni Baseball Game,2025-06-28
593415,Family Weekend Mixer,2016-10-06
209319,Alumni Baseball Game,2023-04-03
681086,Alumni Reunion,2017-03-01
360214,Speaker Spotlight,2021-06-17
746499,Alumni Happy Hour Mixer,2020-03-16
477722,Faculty Meet and Greet,2025-09-27
817834,Alumni Reunion,2025-08-20
109475,Alumni Happy Hour Mixer,2023-10-09
631493,Speaker Spotlight,2025-09-04
842345,Family Weekend Mixer,2024-02-10
334624,Faculty Meet and Greet,2023-06-15
693290,Faculty Meet and Greet,2021-02-22
915035,New Parent BBQ,2024-03-22
915035,Family Weekend Mixer,2022-12-11
964846,Family Weekend Mixer,2021-04-08
292283,Family Weekend Mixer,2022-08-21
535620,Family Weekend Mixer,2020-12-01
701666,New Parent BBQ,2020-06-02
223393,Alumni Baseball Game,2023-06-08
375261,Alumni Reunion,2024-08-14
302189,Alumni Reunion,2023-04-09
127568,New Parent BBQ,2025-04-17
758233,New Parent BBQ,2022-09-23
758233,Speaker Spotlight,2019-07-06
210111,Alumni Happy Hour Mixer,2025-04-22
170525,Alumni Happy Hour Mixer,2025-03-18
157280,Alumni Baseball Game,2025-01-07
934185,Alumni Happy Hour Mixer,2021-08-03
805978,Family Weekend Mixer,2024-02-03
619298,Family Weekend Mixer,2017-06-07
843495,Alumni Happy Hour Mixer,2024-11-18
464266,Family Weekend Mixer,2017-07-01
804260,Alumni Reunion,2020-04-28
622940,Alumni Reunion,2020-01-20
530862,Alumni Baseball Game,2021-04-24
157386,Alumni Reunion,2017-05-24
157386,Family Weekend Mixer,2023-10-08
190995,Alumni Reunion,2021-04-07
314774,Family Weekend Mixer,2021-11-01
314774,Holiday Mixer,2020-12-19
358287,Faculty Meet and Greet,2020-03-19
303031,Family Weekend Mixer,2025-04-04
644976,Alumni Happy Hour Mixer,2019-04-10
709516,Alumni Reunion,2024-01-27
532487,Alumni Reunion,2020-02-04
159870,Alumni Reunion,2024-12-05
395263,Alumni Reunion,2018-02-15
482419,New Parent BBQ,2022-02-26
170694,Alumni Happy Hour Mixer,2017-12-09
750399,Campus Tour,2023-01-25
688643,Alumni Reunion,2025-01-21
446333,Holiday Mixer,2023-10-16
947350,Faculty Meet and Greet,2025-05-07
691608,Alumni Baseball Game,2023-06-01
204787,Family Weekend Mixer,2020-10-10
911316,Alumni Happy Hour Mixer,2022-09-11
286418,Speaker Spotlight,2016-05-12
890004,Alumni Reunion,2021-01-15
553216,Alumni Reunion,2024-09-12
553216,Alumni Baseball Game,2021-04-25
553216,Alumni Happy Hour Mixer,2020-11-04
918736,Family Weekend Mixer,2022-04-12
924796,Alumni Reunion,2021-10-12
301825,Alumni Baseball Game,2023-03-06
944682,Alumni Happy Hour Mixer,2020-09-15
168073,New Parent BBQ,2018-03-03
701875,Alumni Reunion,2020-02-13
275272,Alumni Reunion,2021-05-05
114247,Speaker Spotlight,2025-01-17
869718,Alumni Happy Hour Mixer,2023-07-04
252700,Holiday Mixer,2018-06-22
118524,Faculty Meet and Greet,2015-01-16
735297,Faculty Meet and Greet,2017-05-13
456774,Holiday Mixer,2019-04-15
494321,Alumni Reunion,2020-07-14
952014,Alumni Reunion,2020-06-09
138889,Family Weekend Mixer,2022-11-19
248709,Alumni Baseball Game,2025-01-16
654931,Alumni Baseball Game,2022-10-17
667026,Holiday Mixer,2016-04-26
288574,Faculty Meet and Greet,2025-02-02
843996,Alumni Baseball Game,2023-07-19
312834,Family Weekend Mixer,2024-06-05
695756,Speaker Spotlight,2020-11-18
702483,Family Weekend Mixer,2021-06-06
839413,Alumni Happy Hour Mixer,2024-09-18
417330,Alumni Happy Hour Mixer,2023-05-01
417330,Family Weekend Mixer,2020-05-08
298788,Alumni Baseball Game,2023-11-04
478204,Alumni Reunion,2022-03-09
478204,Alumni Happy Hour Mixer,2023-07-01
478204,Speaker Spotlight,2018-03-15
338096,Family Weekend Mixer,2024-12-12
125931,Alumni Baseball Game,2024-03-28
110281,Family Weekend Mixer,2025-01-01
732072,Family Weekend Mixer,2022-02-21
459056,Faculty Meet and Greet,2023-09-04
240666,Family Weekend Mixer,2024-02-07
999153,Alumni Baseball Game,2019-07-16
993006,Alumni Reunion,2025-05-17
914259,Alumni Reunion,2021-01-11
750899,Alumni Happy Hour Mixer,2020-02-19
742881,Alumni Baseball Game,2018-09-01
749389,Family Weekend Mixer,2021-04-07
749389,Holiday Mixer,2015-12-03
186153,Alumni Happy Hour Mixer,2021-10-14
405270,Alumni Reunion,2020-11-03
587408,Alumni Reunion,2024-09-10
388366,Alumni Reunion,2015-06-14
177393,Family Weekend Mixer,2023-10-02
529166,Alumni Baseball Game,2025-01-15
949201,Alumni Reunion,2019-01-07
920829,Family Weekend Mixer,2025-04-18
776710,New Parent BBQ,2023-01-18
935070,Alumni Reunion,2017-01-03
411788,Faculty Meet and Greet,2023-04-09
818845,Holiday Mixer,2018-11-24
599083,Alumni Happy Hour Mixer,2024-07-25
862821,Alumni Reunion,2024-09-11
235847,Campus Tour,2023-08-24
875540,Alumni Baseball Game,2021-11-19
437778,Family Weekend Mixer,2019-12-20
930246,Alumni Baseball Game,2023-12-24
335267,Alumni Baseball Game,2019-08-09
580600,Family Weekend Mixer,2025-07-04
224404,Alumni Baseball Game,2020-09-18
731639,Family Weekend Mixer,2023-10-19
731639,Speaker Spotlight,2022-06-23
752072,Alumni Reunion,2025-01-22
741463,Alumni Reunion,2020-06-07
475907,Alumni Baseball Game,2022-10-24
543910,Family Weekend Mixer,2021-04-13
317471,Alumni Reunion,2025-05-18
705319,Family Weekend Mixer,2025-06-24
532645,New Parent BBQ,2019-03-09
532645,Family Weekend Mixer,2018-09-24
911212,Family Weekend Mixer,2019-01-14
738820,Family Weekend Mixer,2022-12-20
170348,Alumni Reunion,2020-12-08
246563,Alumni Happy Hour Mixer,2019-11-24
744644,Faculty Meet and Greet,2025-08-09
883026,Alumni Reunion,2021-06-12
440204,Alumni Baseball Game,2020-06-14
440204,Alumni Happy Hour Mixer,2021-01-18
541960,Alumni Baseball Game,2020-04-08
643019,Alumni Baseball Game,2019-05-08
679378,Alumni Happy Hour Mixer,2024-01-01
880702,Alumni Happy Hour Mixer,2023-01-05
880726,Alumni Happy Hour Mixer,2025-07-13
880726,Alumni Reunion,2018-07-13
153079,Alumni Happy Hour Mixer,2024-03-09
153079,Faculty Meet and Greet,2025-07-23
777374,Alumni Baseball Game,2015-04-04
341159,Alumni Reunion,2020-07-21
341159,Alumni Happy Hour Mixer,2022-07-19
622746,Alumni Reunion,2025-07-01
622746,Alumni Happy Hour Mixer,2023-08-24
885264,Alumni Reunion,2025-09-20
863076,Alumni Baseball Game,2025-04-06
333464,Holiday Mixer,2023-01-22
429907,Alumni Reunion,2022-01-09
294902,Alumni Happy Hour Mixer,2018-02-10
659613,Family Weekend Mixer,2022-03-26
591696,Family Weekend Mixer,2019-08-04
534421,Alumni Reunion,2022-03-05
869977,Alumni Happy Hour Mixer,2024-09-17
560689,New Parent BBQ,2022-11-13
560689,Faculty Meet and Greet,2018-12-24
933525,Family Weekend Mixer,2023-06-09
933525,Holiday Mixer,2018-11-25
729465,Faculty Meet and Greet,2015-10-04
261415,Family Weekend Mixer,2016-05-11
731129,Alumni Reunion,2023-02-04
802637,Alumni Reunion,2020-09-23
230571,Alumni Baseball Game,2021-06-17
595339,Alumni Reunion,2024-02-28
518862,Alumni Happy Hour Mixer,2021-04-05
518862,Faculty Meet and Greet,2023-09-09
518862,Faculty Meet and Greet,2019-05-07
273743,Alumni Happy Hour Mixer,2023-09-21
618933,Alumni Happy Hour Mixer,2025-05-23
519561,Alumni Reunion,2020-09-13
519561,Alumni Baseball Game,2025-06-07
519561,Holiday Mixer,2022-09-20
211904,Alumni Reunion,2024-11-24
189281,New Parent BBQ,2018-12-15
571257,New Parent BBQ,2022-01-13
879501,Speaker Spotlight,2022-06-26
973553,Family Weekend Mixer,2019-11-06
235743,Family Weekend Mixer,2022-11-13
947143,Alumni Happy Hour Mixer,2024-05-08
186752,Speaker Spotlight,2020-01-21
384150,New Parent BBQ,2024-06-05
842145,Alumni Reunion,2023-07-27
641053,Alumni Baseball Game,2022-07-21
565811,Alumni Baseball Game,2025-03-12
143366,Faculty Meet and Greet,2022-10-06
213493,Alumni Baseball Game,2023-01-08
235030,Holiday Mixer,2024-11-14
461664,Family Weekend Mixer,2021-03-11
325011,Family Weekend Mixer,2025-05-20
204106,Family Weekend Mixer,2023-04-11
829520,Alumni Reunion,2018-06-13
829520,Alumni Happy Hour Mixer,2025-06-04
829520,Holiday Mixer,2024-07-05
974328,Alumni Reunion,2019-11-18
619234,Speaker Spotlight,2021-01-02
320104,Alumni Happy Hour Mixer,2023-04-04
528943,Campus Tour,2021-09-13
304517,Alumni Happy Hour Mixer,2020-08-18
304517,Alumni Happy Hour Mixer,2025-09-11
986532,Faculty Meet and Greet,2019-01-28
198792,Alumni Reunion,2016-07-14
308968,Holiday Mixer,2025-01-10
308968,Alumni Happy Hour Mixer,2024-01-09
975627,Family Weekend Mixer,2024-07-06
975627,Campus Tour,2024-05-15
439704,Speaker Spotlight,2022-08-14
290062,Family Weekend Mixer,2023-07-25
828061,Family Weekend Mixer,2024-05-02
400095,Alumni Happy Hour Mixer,2024-09-13
339291,Family Weekend Mixer,2023-07-28
339291,Campus Tour,2024-12-01
997921,Family Weekend Mixer,2022-08-07
915867,Alumni Reunion,2025-09-09
732185,Speaker Spotlight,2021-01-13
929845,Family Weekend Mixer,2018-05-15
620933,Alumni Reunion,2025-07-18
620933,Alumni Baseball Game,2021-04-14
160790,Alumni Happy Hour Mixer,2021-08-18
109244,Alumni Happy Hour Mixer,2018-01-13
928992,Alumni Happy Hour Mixer,2024-02-22
523892,Alumni Reunion,2019-12-16
642642,Alumni Baseball Game,2015-07-12
695778,Alumni Happy Hour Mixer,2024-07-11
226301,Alumni Baseball Game,2024-07-13
818347,Family Weekend Mixer,2020-04-11
523250,Alumni Baseball Game,2025-03-17
523250,Alumni Happy Hour Mixer,2017-03-03
358332,Alumni Baseball Game,2024-11-20
358332,Alumni Happy Hour Mixer,2019-03-02
149288,Alumni Reunion,2017-09-28
213837,Alumni Reunion,2025-05-26
213837,New Parent BBQ,2020-09-17
283358,Faculty Meet and Greet,2019-03-02
984927,Faculty Meet and Greet,2020-07-11
388694,Alumni Happy Hour Mixer,2023-05-07
418430,Alumni Reunion,2019-03-26
119642,Alumni Baseball Game,2024-03-11
585042,Speaker Spotlight,2025-05-09
585042,Holiday Mixer,2024-09-03
941790,Campus Tour,2017-02-17
588811,Alumni Happy Hour Mixer,2023-02-04
371822,Alumni Reunion,2018-04-09
228948,Alumni Happy Hour Mixer,2018-05-09
816947,Alumni Happy Hour Mixer,2025-03-13
269543,Speaker Spotlight,2019-01-08
758786,Alumni Reunion,2021-07-16
526785,Alumni Baseball Game,2020-10-13
526785,Family Weekend Mixer,2024-11-14
178626,Alumni Baseball Game,2022-06-10
839520,Alumni Reunion,2025-10-18
839520,Family Weekend Mixer,2021-06-23
940483,Family Weekend Mixer,2023-05-26
477966,Faculty Meet and Greet,2020-10-27
196325,Alumni Baseball Game,2024-12-06
344538,Alumni Reunion,2022-06-18
155520,Family Weekend Mixer,2020-04-18
155520,Campus Tour,2025-07-18
155520,Holiday Mixer,2020-11-09
452521,New Parent BBQ,2025-10-14
553549,Alumni Reunion,2021-01-05
470638,Campus Tour,2023-04-17
112017,Alumni Reunion,2017-09-07
559250,Alumni Reunion,2020-12-23
949924,New Parent BBQ,2019-12-01
288572,Alumni Reunion,2019-08-26
288572,Alumni Baseball Game,2024-12-08
963363,Family Weekend Mixer,2015-05-23
164995,Family Weekend Mixer,2021-05-21
949412,Alumni Reunion,2022-01-28
661607,New Parent BBQ,2022-04-19
604567,Family Weekend Mixer,2018-02-16
953342,Alumni Reunion,2025-04-05
953342,Alumni Baseball Game,2020-07-22
318095,Alumni Reunion,2019-01-22
318095,Alumni Happy Hour Mixer,2025-06-09
134116,Holiday Mixer,2016-11-25
193412,Faculty Meet and Greet,2024-12-24
391506,Family Weekend Mixer,2022-10-17
665742,Alumni Reunion,2025-02-09
665742,Speaker Spotlight,2023-03-04
865704,Alumni Baseball Game,2019-02-26
865704,New Parent BBQ,2022-08-20
376694,Alumni Happy Hour Mixer,2024-08-15
713791,Speaker Spotlight,2023-08-16
256394,Alumni Baseball Game,2024-11-01
256394,Campus Tour,2025-10-10
499545,Alumni Reunion,2024-09-08
499545,Alumni Baseball Game,2022-05-26
168379,Family Weekend Mixer,2016-01-24
393692,Alumni Happy Hour Mixer,2022-08-02
656599,Faculty Meet and Greet,2022-11-06
881636,Holiday Mixer,2025-02-11
527262,Alumni Happy Hour Mixer,2020-12-25
726197,Family Weekend Mixer,2023-04-16
620037,Family Weekend Mixer,2024-09-21
124894,Alumni Reunion,2021-05-09
625604,Family Weekend Mixer,2018-12-10
240988,Alumni Reunion,2020-07-04
167391,Alumni Baseball Game,2019-01-14
167391,Alumni Happy Hour Mixer,2019-12-08
290673,Family Weekend Mixer,2024-10-24
295561,Alumni Reunion,2019-06-11
460225,Alumni Happy Hour Mixer,2020-01-20
460225,Campus Tour,2021-09-01
218060,New Parent BBQ,2024-04-26
619714,Alumni Reunion,2021-09-28
564141,Family Weekend Mixer,2023-09-14
792435,Alumni Happy Hour Mixer,2023-06-04
555512,Speaker Spotlight,2025-04-21
987257,Alumni Reunion,2018-10-15
600682,Speaker Spotlight,2024-12-14
153311,Alumni Reunion,2021-03-21
548342,Alumni Happy Hour Mixer,2018-04-08
548342,Alumni Happy Hour Mixer,2020-07-18
326343,New Parent BBQ,2025-07-29
722024,Faculty Meet and Greet,2025-09-27
240478,New Parent BBQ,2022-06-16
721877,Alumni Baseball Game,2019-12-16
518073,Alumni Reunion,2015-02-22
518073,Faculty Meet and Greet,2020-10-25
768708,Alumni Happy Hour Mixer,2025-02-07
143179,Speaker Spotlight,2025-10-11
752245,Alumni Reunion,2021-09-27
392525,Family Weekend Mixer,2020-02-28
180197,Alumni Happy Hour Mixer,2022-05-02
180197,Family Weekend Mixer,2017-06-25
499650,Alumni Baseball Game,2025-09-14
831305,Faculty Meet and Greet,2024-10-03
461767,Alumni Reunion,2018-05-10
423920,Alumni Baseball Game,2017-08-18
276722,Alumni Reunion,2024-12-25
267597,Alumni Baseball Game,2017-01-05
888097,Speaker Spotlight,2020-09-27
910917,Faculty Meet and Greet,2021-06-14
853601,Family Weekend Mixer,2022-10-12
810457,Alumni Reunion,2020-05-18
416889,Alumni Baseball Game,2023-09-18
915838,Holiday Mixer,2021-09-01
871982,New Parent BBQ,2023-11-12
865447,Family Weekend Mixer,2022-10-24
395435,Alumni Happy Hour Mixer,2021-09-01
372183,Alumni Happy Hour Mixer,2022-07-18
922501,New Parent BBQ,2018-05-10
922501,Family Weekend Mixer,2024-12-19
145853,Alumni Happy Hour Mixer,2017-03-22
502498,Alumni Baseball Game,2024-06-10
229368,Alumni Baseball Game,2025-08-24
346346,Family Weekend Mixer,2025-07-26
107210,Alumni Reunion,2024-05-10
779836,Alumni Baseball Game,2022-10-16
506129,Family Weekend Mixer,2022-03-14
227370,Family Weekend Mixer,2022-09-07
904080,Alumni Reunion,2023-01-24
904080,Alumni Baseball Game,2021-12-01
821853,Alumni Happy Hour Mixer,2018-08-26
236118,Holiday Mixer,2023-08-06
934586,Campus Tour,2024-04-18
457043,New Parent BBQ,2022-08-09
832791,Alumni Happy Hour Mixer,2025-09-11
441810,Alumni Reunion,2025-05-28
441810,Family Weekend Mixer,2018-02-11
244655,Alumni Reunion,2024-07-23
244655,Family Weekend Mixer,2025-05-14
423091,Family Weekend Mixer,2025-02-08
482505,Alumni Reunion,2022-04-22
229475,Alumni Happy Hour Mixer,2020-03-13
736447,Family Weekend Mixer,2024-08-11
193544,Family Weekend Mixer,2017-03-10
193544,Faculty Meet and Greet,2017-02-07
552514,Alumni Happy Hour Mixer,2024-03-04
281463,Alumni Reunion,2023-07-18
126447,Alumni Happy Hour Mixer,2021-05-13
596000,Alumni Reunion,2022-07-10
737141,Alumni Baseball Game,2021-05-27
231864,Campus Tour,2023-06-05
195347,Alumni Reunion,2020-10-27
711544,Alumni Reunion,2025-07-19
950084,Faculty Meet and Greet,2021-01-14
699842,Family Weekend Mixer,2023-02-24
408768,Alumni Baseball Game,2024-12-11
933930,Alumni Baseball Game,2022-12-09
323044,Alumni Reunion,2024-04-04
792664,New Parent BBQ,2019-07-13
800696,Faculty Meet and Greet,2022-07-05
338888,Faculty Meet and Greet,2023-10-05
468344,Speaker Spotlight,2020-03-14
925574,Alumni Reunion,2020-07-12
323190,New Parent BBQ,2022-05-20
476342,Family Weekend Mixer,2018-05-14
476342,Alumni Reunion,2025-03-05
476342,Alumni Happy Hour Mixer,2017-03-19
476342,Alumni Reunion,2017-06-06
476342,Alumni Happy Hour Mixer,2024-03-01
256769,Alumni Happy Hour Mixer,2025-01-20
271402,Alumni Happy Hour Mixer,2023-06-08
462845,Alumni Reunion,2024-02-06
462845,Alumni Baseball Game,2024-04-06
206964,Campus Tour,2023-07-14
523410,Alumni Reunion,2016-12-01
741726,Faculty Meet and Greet,2022-05-20
800241,Faculty Meet and Greet,2025-08-12
635737,Alumni Reunion,2020-11-05
635737,Alumni Baseball Game,2024-06-21
729846,New Parent BBQ,2024-09-06
729846,Family Weekend Mixer,2023-02-08
942767,Alumni Happy Hour Mixer,2025-06-09
810667,Alumni Happy Hour Mixer,2022-09-28
267485,Alumni Reunion,2025-09-25
858041,Alumni Baseball Game,2021-03-10
709828,Alumni Happy Hour Mixer,2017-05-20
709828,Family Weekend Mixer,2022-11-17
507527,New Parent BBQ,2018-07-22
336165,Alumni Reunion,2025-01-01
379298,New Parent BBQ,2024-05-21
865264,Alumni Happy Hour Mixer,2023-12-07
865264,Holiday Mixer,2023-12-27
241291,Holiday Mixer,2024-09-11
422845,Campus Tour,2019-09-16
675525,Campus Tour,2022-12-21
812616,Family Weekend Mixer,2023-12-26
190303,Family Weekend Mixer,2023-10-17
492332,New Parent BBQ,2022-10-24
166684,Campus Tour,2025-08-16
952470,Alumni Happy Hour Mixer,2022-03-21
896182,Family Weekend Mixer,2025-01-05
199751,Speaker Spotlight,2025-05-18
224170,Family Weekend Mixer,2025-06-05
226082,Alumni Reunion,2022-01-06
712756,Alumni Happy Hour Mixer,2023-09-05
869935,Speaker Spotlight,2019-08-23
932565,Holiday Mixer,2022-07-26
133623,Holiday Mixer,2019-12-16
463053,Alumni Happy Hour Mixer,2015-05-17
436084,Alumni Happy Hour Mixer,2021-04-21
375078,Alumni Baseball Game,2021-06-13
308592,Campus Tour,2021-05-17
773151,Family Weekend Mixer,2018-04-18
589785,Alumni Reunion,2025-08-15
546092,Alumni Baseball Game,2018-08-15
571550,Alumni Happy Hour Mixer,2022-08-04
957625,Family Weekend Mixer,2025-02-27
307962,Alumni Reunion,2021-07-26
519098,Speaker Spotlight,2024-12-10
507895,Alumni Reunion,2024-07-12
965025,Speaker Spotlight,2018-12-22
718621,Alumni Reunion,2022-04-28
721522,Alumni Happy Hour Mixer,2025-02-13
721522,Family Weekend Mixer,2025-03-26
705800,Family Weekend Mixer,2017-04-08
519215,Alumni Baseball Game,2016-07-26
519215,Alumni Happy Hour Mixer,2024-04-23
524808,New Parent BBQ,2020-02-25
374193,Alumni Baseball Game,2019-04-10
761864,Holiday Mixer,2022-09-06
899627,Faculty Meet and Greet,2020-09-08
127542,Alumni Reunion,2025-04-09
243406,Alumni Happy Hour Mixer,2022-06-02
950438,Faculty Meet and Greet,2022-11-26
964564,Faculty Meet and Greet,2022-08-19
951068,Family Weekend Mixer,2024-06-15
417366,Alumni Happy Hour Mixer,2024-08-09
792924,Alumni Reunion,2022-09-02
699249,New Parent BBQ,2023-11-12
814685,Holiday Mixer,2025-01-22
112979,Speaker Spotlight,2021-02-23
611693,Alumni Baseball Game,2019-11-20
506709,Alumni Reunion,2024-02-05
766109,Family Weekend Mixer,2018-07-01
701529,Campus Tour,2020-03-27
119070,Alumni Reunion,2021-02-02
119070,Alumni Happy Hour Mixer,2024-01-20
157520,New Parent BBQ,2022-08-11
157520,Family Weekend Mixer,2019-10-13
948532,Family Weekend Mixer,2025-07-27
824753,Holiday Mixer,2022-01-01
718930,Alumni Happy Hour Mixer,2024-02-22
565873,Alumni Reunion,2019-04-11
565873,Alumni Baseball Game,2020-01-01
889498,Alumni Baseball Game,2020-06-12
362265,New Parent BBQ,2021-10-16
624475,Alumni Baseball Game,2025-02-25
984610,Family Weekend Mixer,2023-04-05
529278,Holiday Mixer,2022-09-14
613225,Holiday Mixer,2021-02-14
263577,New Parent BBQ,2024-04-09
704567,Family Weekend Mixer,2019-08-09
852224,Speaker Spotlight,2020-10-21
953245,Alumni Baseball Game,2018-02-02
101918,Family Weekend Mixer,2025-06-17
322874,Speaker Spotlight,2023-06-09
755126,Family Weekend Mixer,2021-11-13
755126,Faculty Meet and Greet,2024-11-19
542243,Alumni Reunion,2025-08-07
542243,Family Weekend Mixer,2017-09-26
542243,Family Weekend Mixer,2017-03-10
542243,Holiday Mixer,2019-11-19
360117,Alumni Happy Hour Mixer,2020-04-03
333719,Family Weekend Mixer,2020-08-07
624013,Alumni Reunion,2023-10-26
624013,Alumni Happy Hour Mixer,2015-04-06
307845,Alumni Reunion,2024-10-09
307845,Family Weekend Mixer,2018-06-04
207506,Faculty Meet and Greet,2024-04-24
166422,Alumni Baseball Game,2020-04-03
198981,Family Weekend Mixer,2023-05-04
361488,Family Weekend Mixer,2023-07-25
456131,Alumni Baseball Game,2025-03-05
684883,Speaker Spotlight,2023-10-15
409059,Alumni Happy Hour Mixer,2021-03-23
641630,New Parent BBQ,2015-05-06
406478,Family Weekend Mixer,2025-04-18
582368,Alumni Happy Hour Mixer,2020-02-25
173002,Alumni Reunion,2023-04-05
518639,Alumni Happy Hour Mixer,2022-05-12
828310,Alumni Baseball Game,2022-07-20
622217,Alumni Reunion,2021-11-24
213605,Alumni Happy Hour Mixer,2025-06-26
908215,Alumni Reunion,2023-06-26
817306,Family Weekend Mixer,2023-06-26
387732,New Parent BBQ,2022-02-04
387732,Family Weekend Mixer,2024-10-13
628846,Alumni Reunion,2020-03-19
537243,Family Weekend Mixer,2025-06-27
618887,Faculty Meet and Greet,2022-01-21
651236,Speaker Spotlight,2022-01-01
108501,Alumni Reunion,2022-06-21
108501,Family Weekend Mixer,2020-05-07
907948,Alumni Reunion,2024-10-03
507141,Alumni Happy Hour Mixer,2025-05-07
283304,Alumni Reunion,2024-11-14
805877,Alumni Reunion,2021-07-20
305431,Campus Tour,2017-07-12
