Donor_ID,Event_Name,Attendance_Date
343871,Alumni Baseball Game,2024-09-17
834186,Alumni Happy Hour Mixer,2023-06-23
774107,Campus Tour,2022-07-24
497221,Alumni Baseball Game,2024-09-02
847475,Alumni Reunion,2022-01-25
847475,Family Weekend Mixer,2016-04-22
847475,Campus Tour,2016-10-10
607150,Alumni Baseball Game,2017-01-06
875695,Family Weekend Mixer,2021-05-24
218898,Campus Tour,2022-04-22
444386,Family Weekend Mixer,2022-08-04
441745,Alumni Baseball Game,2023-11-19
268144,Alumni Reunion,2024-01-28
543717,Family Weekend Mixer,2022-02-02
792285,New Parent BBQ,2020-08-26
166269,Alumni Reunion,2025-06-23
170077,Alumni Reunion,2025-04-13
192704,Faculty Meet and Greet,2024-06-25
941985,Holiday Mixer,2019-11-12
936839,Family Weekend Mixer,2020-06-02
987098,Alumni Baseball Game,2017-08-17
238048,Alumni Baseball Game,2021-09-01
238048,Faculty Meet and Greet,2025-08-24
108055,Family Weekend Mixer,2025-07-19
745348,Speaker Spotlight,2020-08-17
957391,Alumni Baseball Game,2018-12-17
510858,Alumni Reunion,2021-08-22
496724,Alumni Reunion,2021-08-09
175364,Alumni Reunion,2025-08-14
164332,Alumni Happy Hour Mixer,2021-03-26
601104,Alumni Baseball Game,2021-01-09
155177,Family Weekend Mixer,2023-06-23
107447,Holiday Mixer,2024-08-15
572361,Campus Tour,2025-10-01
166530,Family Weekend Mixer,2024-09-13
887639,Alumni Reunion,2019-05-09
485890,Family Weekend Mixer,2023-08-04
206037,Family Weekend Mixer,2024-11-08
206037,Faculty Meet and Greet,2024-04-25
249696,Family Weekend Mixer,2025-01-17
917785,Alumni Reunion,2019-09-20
377814,Alumni Reunion,2018-12-16
810049,Family Weekend Mixer,2025-10-11
179983,Alumni Reunion,2020-05-28
484187,Alumni Reunion,2024-06-03
227336,New Parent BBQ,2022-05-06
881308,Alumni Reunion,2023-08-12
881308,Alumni Happy Hour Mixer,2023-01-25
545742,Alumni Reunion,2022-02-28
838501,Alumni Baseball Game,2023-11-15
812766,Faculty Meet and Greet,2019-05-08
688738,Alumni Happy Hour Mixer,2023-03-08
592231,Alumni Reunion,2023-04-07
407906,Family Weekend Mixer,2018-07-06
455330,Family Weekend Mixer,2024-08-11
888440,New Parent BBQ,2023-09-16
458748,Alumni Reunion,2023-11-28
752780,Alumni Baseball Game,2023-09-21
862662,Alumni Reunion,2018-10-24
933431,Alumni Happy Hour Mixer,2023-06-21
287513,Family Weekend Mixer,2024-12-03
287513,Alumni Happy Hour Mixer,2023-03-12
923642,Family Weekend Mixer,2024-07-19
398844,Alumni Baseball Game,2019-10-19
930392,Alumni Reunion,2015-09-07
443123,Alumni Baseball Game,2020-09-01
532258,Alumni Baseball Game,2022-12-03
262242,Speaker Spotlight,2022-04-03
232773,Alumni Reunion,2022-08-14
791291,Alumni Reunion,2025-08-01
975757,Alumni Reunion,2025-04-24
256496,Alumni Happy Hour Mixer,2022-05-28
179894,Holiday Mixer,2022-06-01
743287,Alumni Happy Hour Mixer,2023-08-10
597900,Alumni Reunion,2016-03-10
295385,Family Weekend Mixer,2022-11-01
427886,Holiday Mixer,2025-01-09
427072,Campus Tour,2023-11-09
547577,Family Weekend Mixer,2019-05-19
206042,Alumni Happy Hour Mixer,2025-09-20
404515,Alumni Reunion,2025-06-13
168401,Alumni Reunion,2016-02-09
717665,Alumni Reunion,2019-07-03
350713,Alumni Happy Hour Mixer,2021-12-03
892369,Alumni Reunion,2021-02-08
738881,Alumni Baseball Game,2022-06-15
842781,Alumni Baseball Game,2025-07-23
124754,Alumni Reunion,2020-03-11
398700,Family Weekend Mixer,2025-10-10
843566,Alumni Happy Hour Mixer,2024-07-05
136269,Alumni Baseball Game,2024-02-02
355624,Alumni Happy Hour Mixer,2021-04-24
355624,Family Weekend Mixer,2023-12-21
450561,Alumni Reunion,2020-05-21
450561,Campus Tour,2023-04-01
138270,Alumni Reunion,2020-10-28
742483,New Parent BBQ,2022-10-24
163132,Family Weekend Mixer,2025-02-10
108485,Alumni Happy Hour Mixer,2024-10-17
447354,Alumni Reunion,2021-12-05
417636,Alumni Happy Hour Mixer,2025-02-25
430700,Alumni Happy Hour Mixer,2022-06-02
430700,Family Weekend Mixer,2019-01-01
773586,Alumni Happy Hour Mixer,2025-09-05
550638,Speaker Spotlight,2018-05-18
103241,Alumni Reunion,2020-04-20
103241,Faculty Meet and Greet,2017-10-04
763605,New Parent BBQ,2019-09-15
935224,New Parent BBQ,2020-03-27
935224,Alumni Happy Hour Mixer,2021-09-13
935224,Faculty Meet and Greet,2018-05-08
581718,Family Weekend Mixer,2024-04-27
966602,Alumni Happy Hour Mixer,2019-04-14
211049,Alumni Baseball Game,2025-03-17
562319,Alumni Baseball Game,2020-08-20
562319,Family Weekend Mixer,2025-08-16
269426,Holiday Mixer,2022-12-14
278502,Speaker Spotlight,2023-02-13
368544,Alumni Reunion,2023-01-10
358489,Alumni Reunion,2021-08-23
358489,Family Weekend Mixer,2025-07-22
272495,Alumni Reunion,2019-10-23
255956,Alumni Happy Hour Mixer,2015-10-17
542962,Alumni Baseball Game,2017-11-04
717799,Alumni Reunion,2021-04-02
554068,Alumni Reunion,2020-05-01
554068,Family Weekend Mixer,2023-06-26
554068,Speaker Spotlight,2023-08-02
217846,Alumni Baseball Game,2025-04-05
291775,Alumni Reunion,2022-08-23
918751,Alumni Baseball Game,2021-04-17
632317,Family Weekend Mixer,2025-03-07
505707,Family Weekend Mixer,2018-11-20
112072,Alumni Baseball Game,2022-12-16
740370,Alumni Happy Hour Mixer,2023-04-18
696179,Family Weekend Mixer,2017-08-21
807937,Alumni Baseball Game,2023-08-20
807937,Family Weekend Mixer,2024-06-08
790776,Alumni Baseball Game,2023-05-18
421338,Alumni Happy Hour Mixer,2025-02-23
421338,Family Weekend Mixer,2020-05-23
402618,Alumni Reunion,2022-11-28
328358,Alumni Reunion,2024-11-16
623754,Alumni Reunion,2024-05-27
254872,Alumni Happy Hour Mixer,2020-11-20
785788,Alumni Happy Hour Mixer,2023-06-21
201252,Alumni Reunion,2018-11-12
201252,Faculty Meet and Greet,2024-03-20
416291,Alumni Baseball Game,2021-06-12
416291,Faculty Meet and Greet,2023-10-24
793601,Family Weekend Mixer,2024-07-27
534004,Faculty Meet and Greet,2025-07-29
860958,Faculty Meet and Greet,2015-06-28
248837,Alumni Reunion,2021-07-26
505645,Alumni Reunion,2020-05-10
485030,Alumni Baseball Game,2017-04-01
165548,Alumni Happy Hour Mixer,2024-08-06
233284,Alumni Baseball Game,2016-11-27
490956,Faculty Meet and Greet,2016-07-09
498075,Alumni Baseball Game,2019-02-04
684667,Family Weekend Mixer,2019-06-06
394187,Alumni Reunion,2023-02-08
394187,Family Weekend Mixer,2020-11-28
946704,Alumni Baseball Game,2021-08-17
946704,Campus Tour,2022-02-10
872421,Holiday Mixer,2024-08-22
116013,Alumni Reunion,2021-08-27
716544,Family Weekend Mixer,2020-03-08
264554,Speaker Spotlight,2022-02-08
268876,Alumni Reunion,2022-09-27
331547,Family Weekend Mixer,2018-12-15
573657,Alumni Reunion,2022-11-25
573657,Alumni Happy Hour Mixer,2023-02-01
773917,Alumni Reunion,2019-08-07
931728,Alumni Baseball Game,2024-01-21
646911,Family Weekend Mixer,2024-09-03
646911,Speaker Spotlight,2021-07-02
899729,Alumni Baseball Game,2022-03-17
899729,Faculty Meet and Greet,2020-04-26
720527,Alumni Happy Hour Mixer,2018-07-03
342800,Family Weekend Mixer,2025-07-13
695046,Alumni Baseball Game,2022-02-27
507447,Family Weekend Mixer,2021-09-06
116150,Family Weekend Mixer,2019-12-10
695061,Alumni Reunion,2020-05-03
308478,Alumni Baseball Game,2021-09-04
825039,Alumni Happy Hour Mixer,2025-08-07
815041,Faculty Meet and Greet,2022-05-16
151893,Alumni Reunion,2022-01-06
545902,Alumni Reunion,2022-12-11
756710,Alumni Happy Hour Mixer,2020-12-14
179910,Alumni Happy Hour Mixer,2023-04-09
477414,Alumni Reunion,2025-01-07
714148,Alumni Baseball Game,2025-05-10
262739,Alumni Happy Hour Mixer,2021-11-03
572728,New Parent BBQ,2025-07-18
745916,Alumni Baseball Game,2022-02-19
848607,Alumni Reunion,2024-03-06
959357,Alumni Baseball Game,2019-12-05
487231,Alumni Reunion,2017-04-22
487231,Alumni Baseball Game,2017-03-14
677335,Alumni Happy Hour Mixer,2019-07-27
192126,Alumni Reunion,2023-01-17
151831,Family Weekend Mixer,2024-02-25
185221,Alumni Reunion,2025-03-16
846186,Family Weekend Mixer,2021-06-17
957209,New Parent BBQ,2025-06-15
803919,Alumni Happy Hour Mixer,2017-08-05
803919,Faculty Meet and Greet,2025-05-26
844290,Alumni Reunion,2024-11-17
333152,Alumni Baseball Game,2025-10-09
333152,Alumni Happy Hour Mixer,2021-05-23
639515,Alumni Reunion,2021-03-16
441648,Alumni Reunion,2023-01-11
434920,Faculty Meet and Greet,2025-01-05
679261,New Parent BBQ,2023-06-08
151384,Alumni Reunion,2024-05-06
969266,Alumni Reunion,2019-07-18
969266,Family Weekend Mixer,2024-08-19
894426,Family Weekend Mixer,2015-10-10
791772,Family Weekend Mixer,2024-04-25
791772,Faculty Meet and Greet,2024-09-08
908574,Speaker Spotlight,2022-06-23
513834,Alumni Reunion,2022-11-05
909494,Family Weekend Mixer,2025-01-01
835464,Alumni Baseball Game,2023-09-13
497105,Alumni Reunion,2016-06-20
702264,Alumni Baseball Game,2017-01-20
992905,Faculty Meet and Greet,2022-06-11
992905,Campus Tour,2021-07-18
218310,Alumni Baseball Game,2022-06-12
576580,Alumni Reunion,2022-04-07
137673,Alumni Baseball Game,2025-10-04
739733,Alumni Reunion,2022-11-10
739733,Family Weekend Mixer,2020-11-18
284611,Speaker Spotlight,2022-08-02
325823,Alumni Baseball Game,2019-08-18
325823,Alumni Reunion,2022-05-26
102878,Alumni Baseball Game,2025-04-09
701973,Alumni Reunion,2025-04-20
701973,Alumni Happy Hour Mixer,2024-12-26
542109,Alumni Happy Hour Mixer,2021-12-16
200047,Alumni Happy Hour Mixer,2021-06-16
784827,Alumni Happy Hour Mixer,2024-02-12
592589,Alumni Baseball Game,2021-03-23
592589,Family Weekend Mixer,2020-09-24
913130,Family Weekend Mixer,2020-08-25
853190,Alumni Reunion,2022-02-25
242299,Alumni Reunion,2022-08-04
161626,Speaker Spotlight,2019-07-28
161626,Faculty Meet and Greet,2022-09-06
367355,Alumni Happy Hour Mixer,2020-06-19
239120,Alumni Baseball Game,2017-07-01
239120,Speaker Spotlight,2024-02-01
160445,Family Weekend Mixer,2022-08-27
683649,Alumni Baseball Game,2020-06-02
319775,New Parent BBQ,2019-04-08
703215,Speaker Spotlight,2024-02-19
752704,Alumni Reunion,2025-04-14
752704,Alumni Baseball Game,2021-10-01
752704,Faculty Meet and Greet,2022-09-26
613282,Alumni Reunion,2025-02-14
178595,Alumni Reunion,2019-01-28
295897,Family Weekend Mixer,2020-06-15
459947,Alumni Reunion,2025-06-07
459947,Family Weekend Mixer,2019-08-20
177426,Alumni Baseball Game,2021-02-03
546621,Alumni Happy Hour Mixer,2022-05-08
888213,Faculty Meet and Greet,2019-10-28
250992,Alumni Baseball Game,2024-11-08
250992,Family Weekend Mixer,2025-09-18
996227,Alumni Happy Hour Mixer,2016-09-03
907901,Alumni Baseball Game,2023-02-20
436927,Speaker Spotlight,2024-04-22
291250,Alumni Reunion,2025-02-19
975022,Alumni Baseball Game,2023-09-03
780645,Family Weekend Mixer,2019-02-16
284939,Alumni Reunion,2025-09-24
284939,Holiday Mixer,2024-12-15
671010,Holiday Mixer,2017-12-21
274909,Alumni Baseball Game,2023-07-07
876563,Alumni Baseball Game,2021-05-21
378687,Speaker Spotlight,2021-03-18
854989,Alumni Reunion,2024-09-16
470760,Alumni Reunion,2023-12-11
470760,Alumni Happy Hour Mixer,2020-09-16
516459,Alumni Baseball Game,2022-05-22
425650,Alumni Reunion,2025-07-20
576230,Speaker Spotlight,2019-05-13
729012,Alumni Reunion,2023-11-26
270787,Family Weekend Mixer,2021-05-18
100361,Speaker Spotlight,2018-08-03
549422,Alumni Happy Hour Mixer,2017-11-23
844901,Family Weekend Mixer,2024-06-01
969711,Alumni Happy Hour Mixer,2020-08-08
969711,Alumni Reunion,2024-01-08
969711,Alumni Baseball Game,2024-12-07
843791,Alumni Reunion,2023-11-17
451090,Alumni Baseball Game,2022-08-16
909907,Alumni Baseball Game,2020-03-18
212028,Alumni Reunion,2025-07-06
874910,Alumni Reunion,2017-07-07
229119,Faculty Meet and Greet,2020-07-26
921492,Family Weekend Mixer,2025-03-21
343016,Family Weekend Mixer,2022-07-07
790019,Faculty Meet and Greet,2021-02-11
688926,Alumni Reunion,2018-09-27
797814,Alumni Reunion,2022-07-17
797814,Speaker Spotlight,2019-11-19
736226,Campus Tour,2024-10-06
172989,Alumni Reunion,2024-08-28
704200,Alumni Reunion,2020-05-06
704200,Family Weekend Mixer,2021-11-02
757136,Holiday Mixer,2023-08-10
450354,Holiday Mixer,2024-09-02
805453,Alumni Reunion,2025-06-14
805453,Alumni Happy Hour Mixer,2025-04-14
394811,Alumni Happy Hour Mixer,2021-04-28
931634,Family Weekend Mixer,2023-08-02
202099,Alumni Reunion,2022-03-28
484602,Alumni Reunion,2016-11-25
576077,Alumni Baseball Game,2020-05-13
989319,Family Weekend Mixer,2024-06-20
313127,Family Weekend Mixer,2025-08-12
833574,Alumni Reunion,2023-09-03
332454,New Parent BBQ,2021-06-27
884729,Alumni Reunion,2020-07-05
346871,Alumni Happy Hour Mixer,2021-12-10
311144,Alumni Reunion,2017-04-27
970945,Alumni Reunion,2018-02-12
565119,Alumni Reunion,2024-12-21
828484,Campus Tour,2024-06-23
450542,Holiday Mixer,2021-09-05
294550,Holiday Mixer,2025-06-28
459781,New Parent BBQ,2023-02-09
474929,Alumni Baseball Game,2025-08-27
557360,Alumni Reunion,2022-03-04
557360,Alumni Happy Hour Mixer,2021-08-23
461957,Alumni Reunion,2023-10-19
430798,New Parent BBQ,2023-08-23
353303,Alumni Reunion,2023-08-12
353303,Alumni Happy Hour Mixer,2024-05-02
991551,Alumni Happy Hour Mixer,2018-05-18
741952,Faculty Meet and Greet,2025-02-23
643583,Alumni Reunion,2025-01-21
290995,Alumni Reunion,2023-08-10
290995,Alumni Happy Hour Mixer,2020-07-17
290995,Alumni Baseball Game,2024-09-12
290995,Speaker Spotlight,2017-07-25
368547,Alumni Baseball Game,2024-08-03
368547,Holiday Mixer,2020-08-15
212771,Speaker Spotlight,2024-10-23
707954,Faculty Meet and Greet,2022-07-15
621449,Alumni Happy Hour Mixer,2024-05-04
593135,Alumni Reunion,2023-01-15
142169,Family Weekend Mixer,2023-11-28
534909,Speaker Spotlight,2024-10-17
292798,Alumni Baseball Game,2018-07-01
563244,Family Weekend Mixer,2021-03-07
115274,Alumni Happy Hour Mixer,2018-05-19
448227,Alumni Happy Hour Mixer,2025-03-19
233915,Faculty Meet and Greet,2023-04-02
910345,Family Weekend Mixer,2024-04-06
407593,Family Weekend Mixer,2025-03-16
407593,Speaker Spotlight,2018-05-15
296706,Family Weekend Mixer,2024-11-24
843278,New Parent BBQ,2025-04-12
228846,Alumni Reunion,2025-01-14
393734,Family Weekend Mixer,2022-11-09
275858,Alumni Reunion,2025-05-07
613862,Family Weekend Mixer,2024-04-16
613862,Campus Tour,2019-12-27
438970,Alumni Baseball Game,2020-06-17
879530,Alumni Reunion,2018-08-23
395273,Family Weekend Mixer,2025-09-10
689111,Alumni Reunion,2023-11-14
317427,New Parent BBQ,2025-08-09
726032,Alumni Baseball Game,2022-05-13
594044,Alumni Happy Hour Mixer,2024-07-02
640749,Alumni Reunion,2021-07-18
694896,Family Weekend Mixer,2024-05-22
611767,Faculty Meet and Greet,2016-02-01
938382,Family Weekend Mixer,2022-11-11
761141,Family Weekend Mixer,2023-12-25
321263,Family Weekend Mixer,2022-01-16
165901,Speaker Spotlight,2022-05-02
417422,New Parent BBQ,2016-06-22
473087,Alumni Reunion,2018-10-11
466606,Alumni Happy Hour Mixer,2021-08-25
466606,Family Weekend Mixer,2023-09-28
836344,Alumni Reunion,2019-08-17
792986,Alumni Happy Hour Mixer,2019-07-21
767265,Alumni Happy Hour Mixer,2017-09-18
346005,Alumni Reunion,2021-01-25
663908,Alumni Reunion,2023-10-02
329722,Family Weekend Mixer,2022-04-07
900045,Alumni Reunion,2025-02-16
477828,Speaker Spotlight,2020-04-04
761232,Alumni Reunion,2020-02-21
626710,Family Weekend Mixer,2022-07-09
503397,Family Weekend Mixer,2023-03-23
101138,Holiday Mixer,2025-08-11
609394,Alumni Reunion,2022-12-22
367955,Family Weekend Mixer,2024-05-06
300420,Holiday Mixer,2019-07-03
974925,Alumni Reunion,2022-04-11
451592,Family Weekend Mixer,2021-10-06
862185,Speaker Spotlight,2023-10-10
956224,New Parent BBQ,2018-03-07
886817,Family Weekend Mixer,2015-03-07
544262,Faculty Meet and Greet,2025-03-23
536434,Alumni Baseball Game,2024-06-15
405786,Alumni Reunion,2018-10-11
344843,Family Weekend Mixer,2017-12-03
330137,Alumni Baseball Game,2024-10-02
330137,Family Weekend Mixer,2023-02-03
535222,Alumni Reunion,2023-09-09
535222,Speaker Spotlight,2025-06-19
154465,Alumni Happy Hour Mixer,2023-09-27
154465,Campus Tour,2025-08-03
910292,Family Weekend Mixer,2023-02-03
880799,Alumni Happy Hour Mixer,2021-10-03
477958,Holiday Mixer,2023-10-14
415580,New Parent BBQ,2023-02-28
415580,Family Weekend Mixer,2021-12-24
875290,Alumni Baseball Game,2024-12-04
875290,Alumni Happy Hour Mixer,2020-02-12
503177,Campus Tour,2018-01-19
503177,Alumni Reunion,2020-07-09
503177,Faculty Meet and Greet,2020-11-06
755084,Family Weekend Mixer,2022-11-16
701766,Alumni Baseball Game,2017-06-20
185141,Alumni Reunion,2017-05-06
765138,Alumni Baseball Game,2020-06-27
316645,Alumni Baseball Game,2021-03-28
907932,Family Weekend Mixer,2019-01-19
760198,Alumni Baseball Game,2024-12-11
113120,Alumni Reunion,2017-01-19
591698,Family Weekend Mixer,2025-08-12
269825,Alumni Reunion,2020-11-23
694403,Campus Tour,2021-06-20
893309,Family Weekend Mixer,2024-12-20
648099,Alumni Happy Hour Mixer,2021-12-17
759326,Speaker Spotlight,2025-09-23
508675,Family Weekend Mixer,2025-08-15
508675,Holiday Mixer,2023-04-18
693889,Alumni Reunion,2023-02-23
679053,Family Weekend Mixer,2023-11-19
557522,Alumni Happy Hour Mixer,2025-07-15
557522,Faculty Meet and Greet,2024-07-15
946383,Alumni Reunion,2020-10-23
129662,Alumni Reunion,2022-07-07
124158,Alumni Reunion,2018-10-22
674744,Alumni Reunion,2019-09-22
922039,Faculty Meet and Greet,2024-04-07
191366,Alumni Baseball Game,2018-04-05
646722,Family Weekend Mixer,2021-03-21
742592,Alumni Reunion,2024-04-16
691416,Campus Tour,2023-03-06
652573,Alumni Baseball Game,2020-08-01
644524,Alumni Happy Hour Mixer,2020-02-24
902675,Family Weekend Mixer,2021-08-03
927980,Alumni Baseball Game,2016-04-28
963018,Family Weekend Mixer,2020-02-02
787030,Alumni Baseball Game,2015-09-02
857013,Alumni Reunion,2024-11-25
289781,Alumni Reunion,2023-09-27
289781,Family Weekend Mixer,2024-07-14
768887,Alumni Reunion,2022-05-08
768887,Alumni Baseball Game,2023-03-04
677107,Faculty Meet and Greet,2025-02-18
152469,Holiday Mixer,2018-10-21
302268,Alumni Reunion,2018-09-05
302268,Alumni Baseball Game,2021-02-22
302268,Alumni Happy Hour Mixer,2015-01-11
860261,Alumni Happy Hour Mixer,2023-03-13
240218,Speaker Spotlight,2018-02-02
944132,New Parent BBQ,2019-07-10
490373,Alumni Happy Hour Mixer,2016-06-18
490373,Family Weekend Mixer,2020-01-07
490373,Faculty Meet and Greet,2020-03-01
991692,Alumni Reunion,2022-09-09
346326,Alumni Reunion,2015-05-25
346326,Faculty Meet and Greet,2025-03-23
532561,Alumni Happy Hour Mixer,2020-12-05
487072,Alumni Reunion,2023-01-07
487072,Alumni Happy Hour Mixer,2023-04-01
292504,Alumni Baseball Game,2022-12-04
292504,Family Weekend Mixer,2022-05-15
178154,Alumni Reunion,2022-08-21
178154,Speaker Spotlight,2025-10-17
938533,Alumni Reunion,2025-09-02
938533,Alumni Baseball Game,2023-11-03
938533,Family Weekend Mixer,2025-06-23
214659,Alumni Happy Hour Mixer,2023-09-18
963815,Family Weekend Mixer,2024-02-20
507807,Family Weekend Mixer,2024-09-17
491846,Alumni Baseball Game,2018-03-13
375027,Family Weekend Mixer,2020-07-28
555933,Alumni Reunion,2019-07-27
294700,Family Weekend Mixer,2025-03-01
150745,Family Weekend Mixer,2020-02-28
874374,Alumni Reunion,2023-07-24
874374,Alumni Baseball Game,2023-01-18
201744,Alumni Baseball Game,2019-03-04
906967,Alumni Reunion,2022-09-13
754611,Family Weekend Mixer,2025-01-13
956106,Alumni Reunion,2019-01-11
956106,Alumni Happy Hour Mixer,2025-08-05
131856,Alumni Happy Hour Mixer,2016-07-07
926267,Alumni Happy Hour Mixer,2024-11-09
516552,Speaker Spotlight,2020-08-19
289562,Alumni Reunion,2019-05-13
696755,Alumni Reunion,2020-03-13
238003,Family Weekend Mixer,2020-02-08
444897,Family Weekend Mixer,2025-09-08
748012,Alumni Reunion,2015-08-23
401018,New Parent BBQ,2020-12-12
401018,Speaker Spotlight,2016-09-20
775596,Alumni Happy Hour Mixer,2022-04-21
620150,Alumni Happy Hour Mixer,2022-01-18
291124,Alumni Happy Hour Mixer,2018-06-23
526298,Faculty Meet and Greet,2021-10-16
383975,Family Weekend Mixer,2024-06-28
474176,Family Weekend Mixer,2025-05-13
377771,Alumni Reunion,2018-10-24
591497,Alumni Baseball Game,2025-10-11
591497,Alumni Happy Hour Mixer,2024-09-01
450727,Alumni Reunion,2023-03-28
450727,Faculty Meet and Greet,2017-07-10
130102,Family Weekend Mixer,2023-08-27
189604,Alumni Baseball Game,2025-07-19
761581,Family Weekend Mixer,2016-06-21
761581,Speaker Spotlight,2023-03-12
420249,Campus Tour,2025-08-25
180723,Speaker Spotlight,2020-06-01
468036,Alumni Happy Hour Mixer,2022-05-02
547471,New Parent BBQ,2025-04-19
547471,Speaker Spotlight,2019-10-02
829298,Alumni Happy Hour Mixer,2023-08-03
193583,Holiday Mixer,2021-09-11
149710,Alumni Reunion,2025-04-02
149710,Speaker Spotlight,2015-09-10
247201,Family Weekend Mixer,2023-10-24
783138,Alumni Reunion,2023-03-13
104157,Faculty Meet and Greet,2019-06-16
367220,Alumni Reunion,2024-03-25
367220,Alumni Happy Hour Mixer,2020-05-08
925260,Alumni Happy Hour Mixer,2021-07-02
518040,New Parent BBQ,2017-05-07
207167,Alumni Reunion,2021-04-08
745323,Speaker Spotlight,2021-01-05
977940,Family Weekend Mixer,2023-06-20
516079,Alumni Happy Hour Mixer,2022-06-01
839975,Alumni Happy Hour Mixer,2023-02-03
639154,Alumni Baseball Game,2023-10-22
573591,Family Weekend Mixer,2020-10-01
573591,Faculty Meet and Greet,2021-09-22
481261,Alumni Baseball Game,2022-02-27
465930,Faculty Meet and Greet,2023-09-26
863122,Alumni Reunion,2021-07-16
679213,Family Weekend Mixer,2021-08-25
696672,Family Weekend Mixer,2022-08-17
464359,Alumni Happy Hour Mixer,2019-09-11
398396,Alumni Happy Hour Mixer,2023-09-01
588517,Alumni Reunion,2022-06-09
423771,Alumni Reunion,2025-02-13
205661,Speaker Spotlight,2019-08-01
521291,Alumni Happy Hour Mixer,2019-05-11
354970,Alumni Happy Hour Mixer,2024-02-10
764724,Speaker Spotlight,2023-01-15
432780,Alumni Happy Hour Mixer,2021-09-24
142782,Campus Tour,2022-06-11
634530,New Parent BBQ,2021-03-06
634530,Faculty Meet and Greet,2021-02-08
401565,Alumni Baseball Game,2025-10-20
721791,Alumni Baseball Game,2025-01-01
180701,Family Weekend Mixer,2023-07-10
292685,Alumni Baseball Game,2020-01-19
292685,Speaker Spotlight,2025-09-17
323952,Speaker Spotlight,2023-03-18
532086,Alumni Reunion,2022-05-07
384200,Family Weekend Mixer,2024-02-11
630059,Alumni Reunion,2019-11-27
527852,Alumni Happy Hour Mixer,2019-02-09
809702,Family Weekend Mixer,2020-09-27
322511,Alumni Reunion,2016-10-09
977313,Family Weekend Mixer,2023-12-09
245052,Alumni Happy Hour Mixer,2023-05-04
737146,Holiday Mixer,2017-08-08
465360,Alumni Baseball Game,2023-09-16
192465,Alumni Reunion,2023-03-24
964714,Family Weekend Mixer,2021-10-01
350039,Alumni Reunion,2022-11-25
318086,Alumni Baseball Game,2020-11-13
852160,Campus Tour,2019-11-14
844420,Alumni Baseball Game,2016-03-14
466127,Alumni Reunion,2024-11-15
411280,New Parent BBQ,2020-02-10
187880,Alumni Happy Hour Mixer,2025-04-20
895587,Alumni Baseball Game,2022-01-27
755273,Alumni Reunion,2021-06-16
794695,Alumni Reunion,2018-05-11
248596,Speaker Spotlight,2023-02-02
248596,Campus Tour,2020-09-22
196620,Holiday Mixer,2018-02-13
794754,Alumni Reunion,2023-11-26
241290,Family Weekend Mixer,2021-04-12
241290,Speaker Spotlight,2025-10-08
241290,Faculty Meet and Greet,2023-07-02
655200,Alumni Reunion,2024-08-02
215515,Alumni Baseball Game,2025-05-07
340150,Family Weekend Mixer,2018-01-13
505696,New Parent BBQ,2019-05-24
172122,Speaker Spotlight,2023-04-24
793403,Alumni Baseball Game,2018-02-07
670255,New Parent BBQ,2024-04-17
874120,Speaker Spotlight,2021-05-10
479090,Alumni Happy Hour Mixer,2022-01-12
483417,Alumni Happy Hour Mixer,2025-03-27
361659,Speaker Spotlight,2024-04-08
168720,Family Weekend Mixer,2025-05-14
648469,Family Weekend Mixer,2024-01-04
218434,Alumni Baseball Game,2022-01-03
697389,Family Weekend Mixer,2024-09-08
283772,Alumni Reunion,2022-03-27
263027,Alumni Reunion,2019-07-07
911404,Alumni Baseball Game,2019-12-12
267488,Alumni Reunion,2024-07-28
288376,Faculty Meet and Greet,2023-01-02
688066,Alumni Happy Hour Mixer,2024-07-08
526472,Alumni Happy Hour Mixer,2025-06-05
440532,Alumni Happy Hour Mixer,2018-08-08
243563,Alumni Happy Hour Mixer,2023-06-22
527586,Family Weekend Mixer,2025-10-10
937437,Speaker Spotlight,2020-02-21
455706,Alumni Happy Hour Mixer,2024-02-16
455706,Campus Tour,2021-10-05
786612,Faculty Meet and Greet,2023-08-19
511838,Alumni Happy Hour Mixer,2018-10-28
849778,New Parent BBQ,2025-03-15
903175,Alumni Reunion,2022-05-21
514965,Speaker Spotlight,2025-06-15
495687,Alumni Happy Hour Mixer,2015-05-22
422233,Family Weekend Mixer,2023-04-16
837890,Alumni Happy Hour Mixer,2018-03-12
203238,Speaker Spotlight,2021-10-16
593408,Alumni Baseball Game,2022-03-15
206068,Family Weekend Mixer,2023-04-04
206068,Campus Tour,2023-01-02
205788,Family Weekend Mixer,2022-09-24
772665,Alumni Reunion,2025-10-14
572344,Alumni Baseball Game,2025-08-12
266759,Alumni Reunion,2022-04-10
440800,Alumni Reunion,2019-09-26
950783,Alumni Baseball Game,2025-05-13
595458,Alumni Happy Hour Mixer,2025-04-10
507470,Family Weekend Mixer,2022-01-25
838644,Holiday Mixer,2018-08-27
330924,Family Weekend Mixer,2024-04-09
404157,Family Weekend Mixer,2022-06-13
757722,Alumni Baseball Game,2021-07-12
757722,Family Weekend Mixer,2017-05-10
144485,Faculty Meet and Greet,2022-08-27
574535,Faculty Meet and Greet,2022-06-12
534349,Alumni Reunion,2017-05-07
534349,Alumni Happy Hour Mixer,2022-08-24
859187,Holiday Mixer,2024-11-18
459769,Family Weekend Mixer,2025-01-03
803282,Alumni Reunion,2017-02-07
642920,Family Weekend Mixer,2018-07-22
